Price,Close,High,Low,Open,Volume
Ticker,OTGLF,OTGLF,OTGLF,OTGLF,OTGLF
Date,,,,,
2017-07-18,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-07-19,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-07-20,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-07-21,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-07-24,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-07-25,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-07-26,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-07-27,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-07-28,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-07-31,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-08-01,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-08-02,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-08-03,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-08-04,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-08-07,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-08-08,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-08-09,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-08-10,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-08-11,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-08-14,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-08-15,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-08-16,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-08-17,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-08-18,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-08-21,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-08-22,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-08-23,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-08-24,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-08-25,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-08-28,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-08-29,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-08-30,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-08-31,15.570500373840332,15.570500373840332,15.570500373840332,15.570500373840332,0
2017-09-01,22.69710922241211,22.69710922241211,22.69710922241211,22.69710922241211,300
2017-09-05,22.69710922241211,22.69710922241211,22.69710922241211,22.69710922241211,0
2017-09-06,22.69710922241211,22.69710922241211,22.69710922241211,22.69710922241211,0
2017-09-07,22.69710922241211,22.69710922241211,22.69710922241211,22.69710922241211,0
2017-09-08,22.69710922241211,22.69710922241211,22.69710922241211,22.69710922241211,0
2017-09-11,22.69710922241211,22.69710922241211,22.69710922241211,22.69710922241211,0
2017-09-12,22.69710922241211,22.69710922241211,22.69710922241211,22.69710922241211,0
2017-09-13,22.69710922241211,22.69710922241211,22.69710922241211,22.69710922241211,0
2017-09-14,22.69710922241211,22.69710922241211,22.69710922241211,22.69710922241211,0
2017-09-15,22.69710922241211,22.69710922241211,22.69710922241211,22.69710922241211,0
2017-09-18,22.69710922241211,22.69710922241211,22.69710922241211,22.69710922241211,0
2017-09-19,22.69710922241211,22.69710922241211,22.69710922241211,22.69710922241211,0
2017-09-20,22.69710922241211,22.69710922241211,22.69710922241211,22.69710922241211,0
2017-09-21,22.69710922241211,22.69710922241211,22.69710922241211,22.69710922241211,0
2017-09-22,22.69710922241211,22.69710922241211,22.69710922241211,22.69710922241211,0
2017-09-25,22.69710922241211,22.69710922241211,22.69710922241211,22.69710922241211,0
2017-09-26,22.69710922241211,22.69710922241211,22.69710922241211,22.69710922241211,0
2017-09-27,22.69710922241211,22.69710922241211,22.69710922241211,22.69710922241211,0
2017-09-28,22.69710922241211,22.69710922241211,22.69710922241211,22.69710922241211,0
2017-09-29,22.69710922241211,22.69710922241211,22.69710922241211,22.69710922241211,0
2017-10-02,22.69710922241211,22.69710922241211,22.69710922241211,22.69710922241211,0
2017-10-03,22.69710922241211,22.69710922241211,22.69710922241211,22.69710922241211,0
2017-10-04,22.69710922241211,22.69710922241211,22.69710922241211,22.69710922241211,0
2017-10-05,22.69710922241211,22.69710922241211,22.69710922241211,22.69710922241211,0
2017-10-06,30.026517868041992,30.026517868041992,30.026517868041992,30.026517868041992,300
2017-10-09,30.022729873657227,30.089067686431886,30.022729873657227,30.089067686431886,300
2017-10-10,30.022729873657227,30.022729873657227,30.022729873657227,30.022729873657227,0
2017-10-11,30.022729873657227,30.022729873657227,30.022729873657227,30.022729873657227,0
2017-10-12,30.022729873657227,30.022729873657227,30.022729873657227,30.022729873657227,0
2017-10-13,30.022729873657227,30.022729873657227,30.022729873657227,30.022729873657227,0
2017-10-16,31.50775909423828,31.50775909423828,31.50775909423828,31.50775909423828,100
2017-10-17,31.50775909423828,31.50775909423828,31.50775909423828,31.50775909423828,0
2017-10-18,31.50775909423828,31.50775909423828,31.50775909423828,31.50775909423828,0
2017-10-19,31.50775909423828,31.50775909423828,31.50775909423828,31.50775909423828,0
2017-10-20,31.50775909423828,31.50775909423828,31.50775909423828,31.50775909423828,0
2017-10-23,31.50775909423828,31.50775909423828,31.50775909423828,31.50775909423828,0
2017-10-24,31.50775909423828,31.50775909423828,31.50775909423828,31.50775909423828,0
2017-10-25,31.50775909423828,31.50775909423828,31.50775909423828,31.50775909423828,0
2017-10-26,31.50775909423828,31.50775909423828,31.50775909423828,31.50775909423828,0
2017-10-27,31.50775909423828,31.50775909423828,31.50775909423828,31.50775909423828,0
2017-10-30,31.50775909423828,31.50775909423828,31.50775909423828,31.50775909423828,0
2017-10-31,31.50775909423828,31.50775909423828,31.50775909423828,31.50775909423828,0
2017-11-01,31.50775909423828,31.50775909423828,31.50775909423828,31.50775909423828,0
2017-11-02,31.50775909423828,31.50775909423828,31.50775909423828,31.50775909423828,0
2017-11-03,31.50775909423828,31.50775909423828,31.50775909423828,31.50775909423828,0
2017-11-06,31.50775909423828,31.50775909423828,31.50775909423828,31.50775909423828,0
2017-11-07,31.50775909423828,31.50775909423828,31.50775909423828,31.50775909423828,0
2017-11-08,31.50775909423828,31.50775909423828,31.50775909423828,31.50775909423828,0
2017-11-09,31.50775909423828,31.50775909423828,31.50775909423828,31.50775909423828,0
2017-11-10,31.50775909423828,31.50775909423828,31.50775909423828,31.50775909423828,0
2017-11-13,31.50775909423828,31.50775909423828,31.50775909423828,31.50775909423828,0
2017-11-14,31.50775909423828,31.50775909423828,31.50775909423828,31.50775909423828,0
2017-11-15,31.50775909423828,31.50775909423828,31.50775909423828,31.50775909423828,0
2017-11-16,29.14137840270996,29.14137840270996,29.14137840270996,29.14137840270996,100
2017-11-17,29.14137840270996,29.14137840270996,29.14137840270996,29.14137840270996,0
2017-11-20,29.14137840270996,29.14137840270996,29.14137840270996,29.14137840270996,0
2017-11-21,29.14137840270996,29.14137840270996,29.14137840270996,29.14137840270996,0
2017-11-22,29.14137840270996,29.14137840270996,29.14137840270996,29.14137840270996,0
2017-11-24,29.14137840270996,29.14137840270996,29.14137840270996,29.14137840270996,0
2017-11-27,29.14137840270996,29.14137840270996,29.14137840270996,29.14137840270996,0
2017-11-28,29.14137840270996,29.14137840270996,29.14137840270996,29.14137840270996,0
2017-11-29,29.14137840270996,29.14137840270996,29.14137840270996,29.14137840270996,0
2017-11-30,29.14137840270996,29.14137840270996,29.14137840270996,29.14137840270996,0
2017-12-01,29.14137840270996,29.14137840270996,29.14137840270996,29.14137840270996,0
2017-12-04,29.14137840270996,29.14137840270996,29.14137840270996,29.14137840270996,0
2017-12-05,29.14137840270996,29.14137840270996,29.14137840270996,29.14137840270996,0
2017-12-06,29.14137840270996,29.14137840270996,29.14137840270996,29.14137840270996,0
2017-12-07,29.14137840270996,29.14137840270996,29.14137840270996,29.14137840270996,0
2017-12-08,29.14137840270996,29.14137840270996,29.14137840270996,29.14137840270996,0
2017-12-11,29.14137840270996,29.14137840270996,29.14137840270996,29.14137840270996,0
2017-12-12,29.14137840270996,29.14137840270996,29.14137840270996,29.14137840270996,0
2017-12-13,29.14137840270996,29.14137840270996,29.14137840270996,29.14137840270996,0
2017-12-14,29.14137840270996,29.14137840270996,29.14137840270996,29.14137840270996,0
2017-12-15,29.14137840270996,29.14137840270996,29.14137840270996,29.14137840270996,0
2017-12-18,29.14137840270996,29.14137840270996,29.14137840270996,29.14137840270996,0
2017-12-19,29.14137840270996,29.14137840270996,29.14137840270996,29.14137840270996,0
2017-12-20,29.14137840270996,29.14137840270996,29.14137840270996,29.14137840270996,0
2017-12-21,29.14137840270996,29.14137840270996,29.14137840270996,29.14137840270996,0
2017-12-22,29.14137840270996,29.14137840270996,29.14137840270996,29.14137840270996,0
2017-12-26,29.14137840270996,29.14137840270996,29.14137840270996,29.14137840270996,0
2017-12-27,27.956769943237305,27.956769943237305,27.956769943237305,27.956769943237305,100
2017-12-28,27.956769943237305,27.956769943237305,27.956769943237305,27.956769943237305,0
2017-12-29,27.956769943237305,27.956769943237305,27.956769943237305,27.956769943237305,0
2018-01-02,27.956769943237305,27.956769943237305,27.956769943237305,27.956769943237305,0
2018-01-03,27.956769943237305,27.956769943237305,27.956769943237305,27.956769943237305,0
2018-01-04,27.956769943237305,27.956769943237305,27.956769943237305,27.956769943237305,0
2018-01-05,27.956769943237305,27.956769943237305,27.956769943237305,27.956769943237305,0
2018-01-08,26.86693000793457,26.86693000793457,26.86693000793457,26.86693000793457,2800
2018-01-09,26.86693000793457,26.86693000793457,26.86693000793457,26.86693000793457,0
2018-01-10,26.86693000793457,26.86693000793457,26.86693000793457,26.86693000793457,0
2018-01-11,26.86693000793457,26.86693000793457,26.86693000793457,26.86693000793457,0
2018-01-12,26.86693000793457,26.86693000793457,26.86693000793457,26.86693000793457,0
2018-01-16,26.86693000793457,26.86693000793457,26.86693000793457,26.86693000793457,0
2018-01-17,26.86693000793457,26.86693000793457,26.86693000793457,26.86693000793457,0
2018-01-18,26.86693000793457,26.86693000793457,26.86693000793457,26.86693000793457,0
2018-01-19,26.86693000793457,26.86693000793457,26.86693000793457,26.86693000793457,0
2018-01-22,26.86693000793457,26.86693000793457,26.86693000793457,26.86693000793457,0
2018-01-23,26.86693000793457,26.86693000793457,26.86693000793457,26.86693000793457,0
2018-01-24,26.86693000793457,26.86693000793457,26.86693000793457,26.86693000793457,0
2018-01-25,26.86693000793457,26.86693000793457,26.86693000793457,26.86693000793457,0
2018-01-26,26.86693000793457,26.86693000793457,26.86693000793457,26.86693000793457,0
2018-01-29,26.86693000793457,26.86693000793457,26.86693000793457,26.86693000793457,0
2018-01-30,26.86693000793457,26.86693000793457,26.86693000793457,26.86693000793457,0
2018-01-31,26.86693000793457,26.86693000793457,26.86693000793457,26.86693000793457,0
2018-02-01,26.86693000793457,26.86693000793457,26.86693000793457,26.86693000793457,0
2018-02-02,26.86693000793457,26.86693000793457,26.86693000793457,26.86693000793457,0
2018-02-05,26.86693000793457,26.86693000793457,26.86693000793457,26.86693000793457,0
2018-02-06,31.2736759185791,31.2736759185791,31.2736759185791,31.2736759185791,100
2018-02-07,31.2736759185791,31.2736759185791,31.2736759185791,31.2736759185791,0
2018-02-08,31.2736759185791,31.2736759185791,31.2736759185791,31.2736759185791,0
2018-02-09,31.2736759185791,31.2736759185791,31.2736759185791,31.2736759185791,0
2018-02-12,31.2736759185791,31.2736759185791,31.2736759185791,31.2736759185791,0
2018-02-13,31.2736759185791,31.2736759185791,31.2736759185791,31.2736759185791,0
2018-02-14,31.2736759185791,31.2736759185791,31.2736759185791,31.2736759185791,0
2018-02-15,31.2736759185791,31.2736759185791,31.2736759185791,31.2736759185791,0
2018-02-16,31.2736759185791,31.2736759185791,31.2736759185791,31.2736759185791,0
2018-02-20,31.2736759185791,31.2736759185791,31.2736759185791,31.2736759185791,0
2018-02-21,31.2736759185791,31.2736759185791,31.2736759185791,31.2736759185791,0
2018-02-22,31.2736759185791,31.2736759185791,31.2736759185791,31.2736759185791,0
2018-02-23,31.2736759185791,31.2736759185791,31.2736759185791,31.2736759185791,0
2018-02-26,31.2736759185791,31.2736759185791,31.2736759185791,31.2736759185791,0
2018-02-27,31.2736759185791,31.2736759185791,31.2736759185791,31.2736759185791,0
2018-02-28,31.2736759185791,31.2736759185791,31.2736759185791,31.2736759185791,0
2018-03-01,31.2736759185791,31.2736759185791,31.2736759185791,31.2736759185791,0
2018-03-02,31.2736759185791,31.2736759185791,31.2736759185791,31.2736759185791,0
2018-03-05,29.3783016204834,29.3783016204834,29.3783016204834,29.3783016204834,1300
2018-03-06,29.283533096313477,29.283533096313477,29.283533096313477,29.283533096313477,300
2018-03-07,29.283533096313477,29.283533096313477,29.283533096313477,29.283533096313477,0
2018-03-08,30.32598876953125,30.32598876953125,30.32598876953125,30.32598876953125,100
2018-03-09,30.32598876953125,30.32598876953125,30.32598876953125,30.32598876953125,0
2018-03-12,30.32598876953125,30.32598876953125,30.32598876953125,30.32598876953125,0
2018-03-13,30.32598876953125,30.32598876953125,30.32598876953125,30.32598876953125,0
2018-03-14,30.32598876953125,30.32598876953125,30.32598876953125,30.32598876953125,0
2018-03-15,30.32598876953125,30.32598876953125,30.32598876953125,30.32598876953125,0
2018-03-16,30.6728458404541,30.6728458404541,30.6728458404541,30.6728458404541,400
2018-03-19,30.6728458404541,30.6728458404541,30.6728458404541,30.6728458404541,0
2018-03-20,30.6728458404541,30.6728458404541,30.6728458404541,30.6728458404541,0
2018-03-21,30.6728458404541,30.6728458404541,30.6728458404541,30.6728458404541,0
2018-03-22,30.6728458404541,30.6728458404541,30.6728458404541,30.6728458404541,0
2018-03-23,30.6728458404541,30.6728458404541,30.6728458404541,30.6728458404541,0
2018-03-26,30.6728458404541,30.6728458404541,30.6728458404541,30.6728458404541,0
2018-03-27,30.6728458404541,30.6728458404541,30.6728458404541,30.6728458404541,0
2018-03-28,30.6728458404541,30.6728458404541,30.6728458404541,30.6728458404541,0
2018-03-29,30.610294342041016,30.610294342041016,30.610294342041016,30.610294342041016,100
2018-04-02,30.610294342041016,30.610294342041016,30.610294342041016,30.610294342041016,0
2018-04-03,30.32598876953125,30.32598876953125,30.32598876953125,30.32598876953125,100
2018-04-04,30.32598876953125,30.32598876953125,30.32598876953125,30.32598876953125,0
2018-04-05,30.32598876953125,30.32598876953125,30.32598876953125,30.32598876953125,0
2018-04-06,30.32598876953125,30.32598876953125,30.32598876953125,30.32598876953125,0
2018-04-09,30.32598876953125,30.32598876953125,30.32598876953125,30.32598876953125,0
2018-04-10,30.32598876953125,30.32598876953125,30.32598876953125,30.32598876953125,0
2018-04-11,30.32598876953125,30.32598876953125,30.32598876953125,30.32598876953125,0
2018-04-12,30.32598876953125,30.32598876953125,30.32598876953125,30.32598876953125,0
2018-04-13,30.32598876953125,30.32598876953125,30.32598876953125,30.32598876953125,0
2018-04-16,30.32598876953125,30.32598876953125,30.32598876953125,30.32598876953125,0
2018-04-17,30.32598876953125,30.32598876953125,30.32598876953125,30.32598876953125,0
2018-04-18,30.32598876953125,30.32598876953125,30.32598876953125,30.32598876953125,0
2018-04-19,30.32598876953125,30.32598876953125,30.32598876953125,30.32598876953125,0
2018-04-20,30.32598876953125,30.32598876953125,30.32598876953125,30.32598876953125,0
2018-04-23,30.32598876953125,30.32598876953125,30.32598876953125,30.32598876953125,0
2018-04-24,30.32598876953125,30.32598876953125,30.32598876953125,30.32598876953125,0
2018-04-25,30.32598876953125,30.32598876953125,30.32598876953125,30.32598876953125,0
2018-04-26,30.32598876953125,30.32598876953125,30.32598876953125,30.32598876953125,0
2018-04-27,30.32598876953125,30.32598876953125,30.32598876953125,30.32598876953125,0
2018-04-30,30.32598876953125,30.32598876953125,30.32598876953125,30.32598876953125,0
2018-05-01,30.32598876953125,30.32598876953125,30.32598876953125,30.32598876953125,0
2018-05-02,33.026893615722656,33.026893615722656,33.026893615722656,33.026893615722656,200
2018-05-03,33.026893615722656,33.026893615722656,33.026893615722656,33.026893615722656,0
2018-05-04,33.026893615722656,33.026893615722656,33.026893615722656,33.026893615722656,0
2018-05-07,33.026893615722656,33.026893615722656,33.026893615722656,33.026893615722656,0
2018-05-08,33.026893615722656,33.026893615722656,33.026893615722656,33.026893615722656,0
2018-05-09,33.026893615722656,33.026893615722656,33.026893615722656,33.026893615722656,0
2018-05-10,39.8028564453125,39.8028564453125,39.8028564453125,39.8028564453125,200
2018-05-11,38.1159782409668,38.1159782409668,38.1159782409668,38.1159782409668,100
2018-05-14,37.90748596191406,37.90748596191406,37.90748596191406,37.90748596191406,200
2018-05-15,37.90748596191406,37.90748596191406,37.90748596191406,37.90748596191406,0
2018-05-16,37.90748596191406,37.90748596191406,37.90748596191406,37.90748596191406,0
2018-05-17,39.8028564453125,39.8028564453125,39.8028564453125,39.8028564453125,100
2018-05-18,39.8028564453125,39.8028564453125,39.8028564453125,39.8028564453125,0
2018-05-21,39.8028564453125,39.8028564453125,39.8028564453125,39.8028564453125,0
2018-05-22,39.8028564453125,39.8028564453125,39.8028564453125,39.8028564453125,0
2018-05-23,39.8028564453125,39.8028564453125,39.8028564453125,39.8028564453125,0
2018-05-24,37.52840805053711,37.52840805053711,37.52840805053711,37.52840805053711,300
2018-05-25,37.52840805053711,37.52840805053711,37.52840805053711,37.52840805053711,0
2018-05-29,37.52840805053711,37.52840805053711,37.52840805053711,37.52840805053711,0
2018-05-30,37.52840805053711,37.52840805053711,37.52840805053711,37.52840805053711,0
2018-05-31,37.52840805053711,37.52840805053711,37.52840805053711,37.52840805053711,0
2018-06-01,37.52840805053711,37.52840805053711,37.52840805053711,37.52840805053711,0
2018-06-04,37.52840805053711,37.52840805053711,37.52840805053711,37.52840805053711,0
2018-06-05,37.52840805053711,37.52840805053711,37.52840805053711,37.52840805053711,0
2018-06-06,37.52840805053711,37.52840805053711,37.52840805053711,37.52840805053711,0
2018-06-07,37.52840805053711,37.52840805053711,37.52840805053711,37.52840805053711,0
2018-06-08,37.52840805053711,37.52840805053711,37.52840805053711,37.52840805053711,0
2018-06-11,37.52840805053711,37.52840805053711,37.52840805053711,37.52840805053711,0
2018-06-12,39.5185546875,39.5185546875,39.5185546875,39.5185546875,100
2018-06-13,39.5185546875,39.5185546875,39.5185546875,39.5185546875,0
2018-06-14,39.5185546875,39.5185546875,39.5185546875,39.5185546875,0
2018-06-15,39.5185546875,39.5185546875,39.5185546875,39.5185546875,0
2018-06-18,44.54129409790039,44.54129409790039,43.90634547049511,43.90634547049511,600
2018-06-19,41.83090591430664,42.36161196509813,41.83090591430664,42.36161196509813,1000
2018-06-20,41.83090591430664,41.83090591430664,41.83090591430664,41.83090591430664,0
2018-06-21,41.83090591430664,41.83090591430664,41.83090591430664,41.83090591430664,0
2018-06-22,41.83090591430664,41.83090591430664,41.83090591430664,41.83090591430664,0
2018-06-25,41.83090591430664,41.83090591430664,41.83090591430664,41.83090591430664,0
2018-06-26,41.83090591430664,41.83090591430664,41.83090591430664,41.83090591430664,0
2018-06-27,41.83090591430664,41.83090591430664,41.83090591430664,41.83090591430664,0
2018-06-28,41.83090591430664,41.83090591430664,41.83090591430664,41.83090591430664,0
2018-06-29,41.224388122558594,41.224388122558594,41.224388122558594,41.224388122558594,100
2018-07-02,39.99239730834961,39.99239730834961,39.99239730834961,39.99239730834961,100
2018-07-03,39.99239730834961,39.99239730834961,39.99239730834961,39.99239730834961,0
2018-07-05,39.99239730834961,39.99239730834961,39.99239730834961,39.99239730834961,0
2018-07-06,39.99239730834961,39.99239730834961,39.99239730834961,39.99239730834961,0
2018-07-09,39.99239730834961,39.99239730834961,39.99239730834961,39.99239730834961,0
2018-07-10,39.99239730834961,39.99239730834961,39.99239730834961,39.99239730834961,0
2018-07-11,39.99239730834961,39.99239730834961,39.99239730834961,39.99239730834961,0
2018-07-12,39.99239730834961,39.99239730834961,39.99239730834961,39.99239730834961,0
2018-07-13,39.99239730834961,39.99239730834961,39.99239730834961,39.99239730834961,0
2018-07-16,39.99239730834961,39.99239730834961,39.99239730834961,39.99239730834961,0
2018-07-17,39.99239730834961,39.99239730834961,39.99239730834961,39.99239730834961,0
2018-07-18,39.99239730834961,39.99239730834961,39.99239730834961,39.99239730834961,0
2018-07-19,39.99239730834961,39.99239730834961,39.99239730834961,39.99239730834961,0
2018-07-20,39.99239730834961,39.99239730834961,39.99239730834961,39.99239730834961,0
2018-07-23,39.99239730834961,39.99239730834961,39.99239730834961,39.99239730834961,0
2018-07-24,39.99239730834961,39.99239730834961,39.99239730834961,39.99239730834961,0
2018-07-25,39.99239730834961,39.99239730834961,39.99239730834961,39.99239730834961,0
2018-07-26,39.99239730834961,39.99239730834961,39.99239730834961,39.99239730834961,0
2018-07-27,39.99239730834961,39.99239730834961,39.99239730834961,39.99239730834961,0
2018-07-30,39.99239730834961,39.99239730834961,39.99239730834961,39.99239730834961,0
2018-07-31,39.99239730834961,39.99239730834961,39.99239730834961,39.99239730834961,0
2018-08-01,51.41202926635742,51.41202926635742,51.41202926635742,51.41202926635742,800
2018-08-02,51.41202926635742,51.41202926635742,51.41202926635742,51.41202926635742,0
2018-08-03,51.41202926635742,51.41202926635742,51.41202926635742,51.41202926635742,0
2018-08-06,51.41202926635742,51.41202926635742,51.41202926635742,51.41202926635742,0
2018-08-07,51.41202926635742,51.41202926635742,51.41202926635742,51.41202926635742,0
2018-08-08,51.41202926635742,51.41202926635742,51.41202926635742,51.41202926635742,0
2018-08-09,51.41202926635742,51.41202926635742,51.41202926635742,51.41202926635742,0
2018-08-10,51.41202926635742,51.41202926635742,51.41202926635742,51.41202926635742,0
2018-08-13,51.41202926635742,51.41202926635742,51.41202926635742,51.41202926635742,0
2018-08-14,51.41202926635742,51.41202926635742,51.41202926635742,51.41202926635742,0
